0.15	0.10029217961666134	0.09534847366488998	0.08612023637360752
0.155	0.1008828645710927	0.09618645065607107	0.08716507890144261
0.16	0.10142694265586183	0.0969615463296605	0.08815716548318636
0.165	0.10192913772101961	0.09767966191928412	0.08909879066709611
0.16999999999999998	0.10239359726184762	0.09834605506578274	0.08999231451790762
0.175	0.10282397523146236	0.09896540995804402	0.09084009332020923
0.18	0.10322349386873438	0.09954191982357437	0.09164446678336594
0.185	0.10359501141762893	0.10007933208858709	0.09240772239819263
0.19	0.10394106435894732	0.10058101052662988	0.0931320759564494
0.195	0.10426391076385809	0.10104997463375133	0.09381967108100157
0.2	0.10456556458684924	0.1014889409517249	0.09447254373313742
0.20500000000000002	0.10484783108121327	0.10190089570425367	0.09509264870465224
0.21	0.10511232529936188	0.10228642797558168	0.09568184629314544
0.215	0.10536049970255953	0.10264915573943593	0.09624189680280054
0.22	0.10559366016035879	0.10299034514154565	0.0967744585635139
0.225	0.10581299133935046	0.1033116418879095	0.09728111384328658
0.22999999999999998	0.10601955861530579	0.10361453430413524	0.09776333990252774
0.235	0.10621432826617733	0.1039003780426653	0.09822253052467239
0.24	0.10639817828647154	0.10417040928954556	0.09865999748697565
0.245	0.10657190623541578	0.10442575386550879	0.09907518124989617
0.25	0.106736238656195	0.10466744759679183	0.09947461428864114
0.255	0.10689183834268375	0.10489642834246957	0.09985400750885652
0.26	0.1070393109042638	0.10511356213975796	0.10021617196787605
0.265	0.10717921055923835	0.10531964208174012	0.10056206397630335
0.27	0.10731204525815856	0.10551539688504706	0.10089258067552183
0.275	0.10743828122373787	0.10570150020089669	0.1012085636932098
0.28	0.10755834698169503	0.10587856108689289	0.10151080263087572
0.28500000000000003	0.10767263694642519	0.10604715515490133	0.10180003837558306
0.29000000000000004	0.1077815146165679	0.10620780867719566	0.10207696623271754
0.29500000000000004	0.10788531542802646	0.10636100657236845	0.1023422388801754
0.30000000000000004	0.10798434930559987	0.10650719872488267	0.10259646914695665
0.30500000000000005	0.10807890294893195	0.10664680193448771	0.10284023265473002
0.31	0.10816924040956565	0.1067802011921518	0.10307406822678979
0.315	0.10825562168640349	0.1069077699658257	0.10329850123063873
0.32	0.10833824274014729	0.10702980748354404	0.10351396980995156
0.325	0.10841734553752241	0.10714665518674588	0.10372095943365521
0.32999999999999996	0.10849311822545826	0.10725859214535025	0.10391988175364385
0.33499999999999996	0.10856574472954762	0.10736588765954061	0.10411113498286746
0.33999999999999997	0.1086353964794297	0.10746879296497268	0.10429509416379698
0.345	0.10870223341148623	0.10756754265548327	0.10447211267396077
0.35	0.10876640487913808	0.10766235598799984	0.10464252366943966
0.355	0.10882805048031924	0.10775343802871615	0.10480664125204592
0.36	0.10888730081060978	0.10784098077031082	0.10496476175632496
0.365	0.10894427814954236	0.10792516406226002	0.10511716515248598
0.37	0.10899909708676032	0.10800615662994871	0.10526411562233626
0.375	0.10905186509396306	0.10808411671845303	0.10540586278169849
0.38	0.10910268304792613	0.10815919300447675	0.10554264275932305
0.385	0.10915164570931295	0.10823152518104123	0.1056746787109836
0.39	0.10919884216148835	0.10830124464407327	0.10580218182864647
0.395	0.10924435621310344	0.10836847506232483	0.10592535202831124
0.4	0.10928826676782312	0.10843333291308506	0.1060443786393634
0.405	0.10933064816422271	0.10849592797532483	0.10615944104743487
0.41000000000000003	0.10937157048856891	0.10855636378407263	0.10627070929410454
0.41500000000000004	0.10941109986292731	0.10861473804944503	0.10637834488395669
0.42000000000000004	0.10944929871079233	0.1086711430434228	0.10648250031493434
0.42500000000000004	0.1094862260022213	0.10872566595716317	0.10658332104814373
0.43000000000000005	0.10952193748025658	0.1087784404205709	0.10668094498554043
0.43500000000000005	0.10955648587025091	0.10882939090610878	0.10677550313708002
0.44000000000000006	0.10958992107355181	0.10887874471613683	0.10686712001907041
0.44499999999999995	0.10962229034686662	0.10892652064929606	0.1069559142776766
0.44999999999999996	0.1096536387138265	0.10897278523046287	0.10704199802845715
0.45499999999999996	0.10968400813253797	0.10901760081346498	0.10712547870495302
0.45999999999999996	0.10971343879351556	0.10906102693793943	0.10720645797838253
0.46499999999999997	0.10974196963756191	0.10910312094230612	0.10728503381669462
0.47	0.10976963660220275	0.10914393621712387	0.10736129841847061
0.475	0.10979647417972155	0.1091835238519237	0.10743534004854496
0.48	0.10982251515969686	0.10922193241927436	0.10750724287380656
0.485	0.10984779072873621	0.10925920812153163	0.1075770871847882
0.49	0.10987233056346718	0.1092953949277408	0.10764494929969123
0.495	0.10989616256712369	0.10933053434823647	0.10771105160792645
0.5	0.10991931429107088	0.10936466690539355	0.107775017646226
